ID,FixedRef,AreaCodeID,CountryID,CountryRelevanceID,FeatureVersionID,Unknown,Region,Address 1,Address 1 (Non-Latin),Address 2,Address 2 (Non-Latin),Address 3,Address 3 (Non-Latin),City,City (Non-Latin),State/ Province,State/ Province (Non-Latin),Postal Code,Postal Code (Non-Latin)
50170,,11044,11044,1413,250170,,,"ул. Чичурина, 4-120","Cyrillic: ул. Чичурина, 4-120",,,,,Минск,Cyrillic: Минск,,,,
50184,,11044,11044,1413,250184,,,117,,bld. 3,,Nezavisimosti Ave.,,Minsk,,,,220114,
50185,,11044,11044,1413,250185,,,Nezavisimosti ave. 115,,,,,,Minsk,,,,220114,
50186,,11044,11044,1413,250186,,,6 Volgogradskaya St.,,,,,,Minsk,,,,220012,
50728,,11181,11181,1413,250728,,,Karadordeva 6,,,,,,Cuprija,,,,35230,
50222,,11085,11085,1413,250222,,,,,,,,,,,,,,
50224,,11143,11143,1413,250224,,,Avenida Barreda #2318,,Res. Quintas del Rey,,,,Mexicali,,Baja California,,,
57674,,11143,11143,1413,257674,,,"Avenida Dinamarca S/N, Col. Orizaba",,,,,,Mexicali,,Baja California,,,
51997,,11143,11143,1413,251997,,,"Avenida Dinamarca S/N, Col. Orizaba",,,,,,Mexicali,,Baja California,,,
57675,,11143,11143,1413,257675,,,Priv. de Ruben Mora 27,,Col. Los Naranjos 39480,,,,Acapulco de Juarez,,Guerrero,,,
50791,,11155,11155,1413,250791,,,,,,,,,Matagalpa,,,,,
50284,,11109,11109,1413,250284,,,,,,,,,,,,,,
50286,,11109,11109,1413,250286,,,,,,,,,,,,,,
50288,,11109,11109,1413,250288,,,,,,,,,,,,,,
50290,,11109,11109,1413,250290,,,,,,,,,,,,,,
50292,,11109,11109,1413,250292,,,,,,,,,,,,,,
50295,,11126,11126,1413,250295,,,Sea Road Summerland,,Jnah,,,,Beirut,,,,,
50467,,11126,11126,1413,250467,,,,,,,,,Nabi Aylah,,"Zahleh, Bekaa",,,
50425,,11126,11126,1413,250425,,,,,,,,,,,,,,
50298,,11126,11126,1413,250298,,,France Street Pavilion Building,,Villa Jihad el Arab,,Downtown Mina el Hosn,,Beirut,,,,,
50304,,11044,11044,1413,250304,,,"ul. M. Bogdanovicha, d. 124",,kv. 68,,,,Minsk,,,,,
50326,,11085,11085,1413,250326,,,,,,,,,Asmara,,,,,
50328,,11085,11085,1413,250328,,,,,,,,,,,,,,
51175,,11056,11056,1413,251175,,,"Thukhuma Road, Datkhina Thiri Tsp",,,,,,Naypyitaw Division,,,,,
51173,,11056,11056,1413,251173,,,Ministry of Defense,,Shwedagon Pagoda Road,,,,Rangoon,,,,,
51174,,11056,11056,1413,251174,,,,,,,,,,,,,,
50366,,11109,11109,1413,250366,,,,,,,,,,,,,,
50368,,11109,11109,1413,250368,,,"1st Street, 6th Side Street, No. 81",,Jey Industrial Park,,,,,,Isfahan,,8376100000,
50370,,11109,11109,1413,250370,,,,,,,,,,,,,,
50372,,11109,11109,1413,250372,,,"No. 1106, 11 Hemmat Corner, Hemmat Square, Hemmat Boulevard",,Shokuhieh Industrial Town,,,,Qom,,Qom Province,,3718116354,
50376,,11109,11109,1413,250376,,,,,,,,,,,,,,
50375,,11109,11109,1413,250375,,,,,,,,,,,,,,
50384,,11085,11085,1413,250384,,,,,,,,,,,,,,
50792,,11155,11155,1413,250792,,,,,,,,,Jinotega,,,,,
50793,,11155,11155,1413,250793,,,,,,,,,Esteli,,,,,
50393,,11155,11155,1413,250393,,,Residencial Monte Cielo,,Casa #C 152,,,,Managua,,,,,
50396,,11155,11155,1413,250396,,,Residencial El Dorado #125,,,,,,Managua,,,,,
50399,,11155,11155,1413,250399,,,Residencial Monte Cielo,,Casa B 102,,,,Nindiri,,,,,
50466,,11109,11109,1413,250466,,,,,,,,,Tehran,,,,,
50484,,11128,11128,1413,250484,,,Nimba County,,,,,,,,,,,
50488,,11065,11065,1413,250488,,,,,,,,,,,,,,
50489,,11065,11065,1413,250489,,,"Flat B, 27th Floor, Ko On Mansion, Taikoo Shing",,,,,,Hong Kong,,,,,
50491,,11230,11230,1413,250491,,,,,,,,,,,,,,
50492,,11065,11065,1413,250492,,,"18-19/F, Zhongshan Building A, No. 154 Hudong Road",,,,,,Fuzhou,,,,350001,
56617,,11278,11278,1413,256617,,,,,,,,,,,Tortola,,,
50495,,11065,11065,1413,250495,,,"Suites 5201-03, 52/F, The Center, Central",,,,,,Hong Kong,,,,,
50497,,11065,11065,1413,250497,,,"4th Floor, No. 137, Lianhua Village, Hongshan Neighborhood Committee, Tancheng Town, Pingtan County",,,,,,Fuzhou,,Fujian,,,
50499,,11065,11065,1413,250499,,,"Room G433, 4th Floor, Science and Technology Development Center Building, No. 83 Junzhu Road, Mawei District",,,,,,Fuzhou,,,,,
50501,,11065,11065,1413,250501,,,"Room 427, 4th Floor, Industrial Plant, Building No. 2, No. 2 Changtian Industry Park, Changsheng Road, Chang'an Investment Zone, Fuzhou Development Zone",,,,,,,,Fujian,,,
50590,,11065,11065,1413,250590,,,"34th Floor, Number 38, Zhangjiang Road",,Zhongshan District,,,,Dalian,,Liaoning,,,
50593,,11065,11065,1413,250593,,,,,,,,,Dalian,,,,,
50684,,11155,11155,1413,250684,,,"De Los Pipitos, 200 Mts. Al Oeste Bolonia",,,,,,Managua,,,,,
50687,,11086,11086,1413,250687,,,,,,,,,,,,,,
50688,,11125,11125,1413,250688,,,,,,,,,,,,,,
50689,,11175,11175,1413,250689,,,,,,,,,,,,,,
50691,,11086,11086,1413,250691,,,"Harju maakond, Kesklinna linnaosa, Roseni tn 13",,,,,,Tallinn,,,,,
50693,,11125,11125,1413,250693,,,"Ganibu dambis 26A, 1005",,,,,,Riga,,,,,
50696,,11175,11175,1413,250696,,,"Suite 305, Griffith Corporate Centre",,,,,,Kingstown,,,,,
50698,,11171,11171,1413,250698,,,Baltiiskaya 63-16,,,,,,Barnaul,,,,656058,
50700,,11209,11209,1413,250700,,,,,,,,,,,,,,
50702,,11171,11171,1413,250702,,,,,,,,,Barnaul,,,,,
51206,,91116,91116,1413,251206,,,Kralj Peter St.,,,,,,Mitrovica,,,,,
51236,,91116,91116,1413,251236,,,Donji Jasenovik,,,,,,Zubin Potok,,,,,
51212,,91116,91116,1413,251212,,,,,,,,,,,,,,
51231,,91116,91116,1413,251231,,,Donji Jasenovik,,,,,,Zubin Potok,,,,,
51245,,91116,91116,1413,251245,,,Kral Petar Street,,,,,,Zvecan,,,,,
51243,,91116,91116,1413,251243,,,Kral Petar Street,,,,,,Zvecan,,,,,
50730,,11181,11181,1413,250730,,,Autoput Bb,,,,,,Aleksinac,,,,18220,
50732,,11181,11181,1413,250732,,,Macvanska 65,,,,,,Sabac,,,,15000,
50734,,11181,11181,1413,250734,,,Partizanske Avijacije 4/III,,,,,,Belgrade,,,,11000,
50736,,11181,11181,1413,250736,,,Brnjak Bb,,,,,,Srpska Crnja,,,,,
50738,,11181,11181,1413,250738,,,Sabana Koce 67,,,,,,Novi Pazar,,,,36300,
50740,,91116,91116,1413,250740,,,,,,,,,Zupc,,,,40650,
50742,,11181,11181,1413,250742,,,,,,,,,Donji Jasenovik,,,,38228,
50744,,91116,91116,1413,250744,,,Kralja Petra I,,,,,,Mitrovice,,,,40000,
56123,,11171,11171,1413,256123,,,Agibalov St. 48,,Office 70,,,,Samara,,"Samarskaya, Oblast",,443041,
50788,,11058,11058,1413,250788,,,,,,,,,,,,,,
50787,,11058,11058,1413,250787,,,,,,,,,,,,,,
50795,,11074,11074,1413,250795,,,"Ευαγόρα Παλληκαρίδη, 11","Greek: Ευαγόρα Παλληκαρίδη, 11",,,,,Αργάκα,Greek: Αργάκα,Πάφος,Greek: Πάφος,8873,Greek: 8873
50798,,11085,11085,1413,250798,,,Felket Street,,,,,,Asmara,,,,,
50799,,11210,11210,1413,250799,,,,,,,,,Dubai,,,,,
50801,,11085,11085,1413,250801,,,Felket Street,,,,,,Asmara,,,,,
51225,,11181,11181,1413,251225,,,,,,,,,,,,,,
51226,,91116,91116,1413,251226,,,Lola Ribar Street,,number 58/7,,,,Mitrovica,,,,,
51207,,91116,91116,1413,251207,,,Kralj Peter St.,,,,,,Mitrovica,,,,,
51208,,91116,91116,1413,251208,,,,,,,,,,,,,,
51216,,91116,91116,1413,251216,,,Lole Ribar Street,,Number L3/10/2,,,,Mitrovica North,,,,,
50829,,11143,11143,1413,250829,,,,,,,,,Puerto Vallarta,,Jalisco,,,
50831,,11120,11120,1413,250831,,,,,,,,,,,,,,
50844,,11033,11033,1413,250844,,,Av. 1 Congresso Do Mpla,,Edificio CIF 17 Andar,,,,Luanda,,,,,
50846,,11140,11140,1413,250846,,,,,,,,,,,,,,
50848,,11033,11033,1413,250848,,,Rua Marechal Bros Tito No 13,,Ingombotas Predio Do Kinaxixi,,,,Luanda,,,,,
50849,,11033,11033,1413,250849,,,,,,,,,Cabinda,,,,,
50852,,11029,11029,1413,250852,,,,,,,,,,,,,,
50853,,11033,11033,1413,250853,,,,,,,,,Luanda,,,,,
50855,,11029,11029,1413,250855,,,,,,,,,,,,,,
50858,,11029,11029,1413,250858,,,,,,,,,Paghman District,,Kabul Province,,,
50904,,11098,11098,1413,250904,,,,,,,,,,,,,,
50860,,11208,11208,1413,250860,,,,,,,,,,,,,,
50864,,91501,91501,1413,250864,,,7300-7398 Juba Rd,,,,,,Juba,,,,,
50865,,91501,91501,1413,250865,,,ARC Head Office,,Kakora Road,,Nimra-Talata,,Juba,,,,,
50867,,91501,91501,1413,250867,,,,,,,,,,,,,,
50869,,11083,11083,1413,250869,,,,,,,,,San Salvador,,,,,
50871,,11042,11042,1413,250871,,,RAB Forces Headquarters,,"Cargo Admin Building, Shahjalal International Airport",,Kurmitola,,Dhaka,,,,1229,
51323,,11042,11042,1413,251323,,,,,,,,,,,,,,
51325,,11042,11042,1413,251325,,,,,,,,,,,,,,
51327,,11042,11042,1413,251327,,,,,,,,,,,,,,
51328,,11042,11042,1413,251328,,,,,,,,,,,,,,
50886,,11029,11029,1413,250886,,,Kabul City,,,,,,Kabul District,,Kabul Province,,,
50883,,11083,11083,1413,250883,,,,,,,,,Mejicanos,,,,,
50885,,11083,11083,1413,250885,,,,,,,,,San Salvador,,,,,
51176,,11056,11056,1413,251176,,,Thandar Hnisi,,,,,,Rangoon,,,,,
50907,,11066,11066,1413,250907,,,,,,,,,,,,,,
50908,,11216,11216,1413,250908,,,,,,,,,,,,,,
50935,,11216,11216,1413,250935,,,,,,,,,,,Apure,,,
50936,,11066,11066,1413,250936,,,,,,,,,,,,,,
50938,,11066,11066,1413,250938,,,,,,,,,,,,,,
50939,,11216,11216,1413,250939,,,,,,,,,,,,,,
50941,,11066,11066,1413,250941,,,,,,,,,,,Guaviare Department,,,
50943,,11066,11066,1413,250943,,,,,,,,,,,Cauca Department,,,
50950,,91116,91116,1413,250950,,,40650 Jasenovik I Poshtem,,,,,,,,,,,
50952,,91116,91116,1413,250952,,,40000 Mitrovice,,,,,,,,,,,
50954,,91116,91116,1413,250954,,,40000 Mitrovice,,,,,,,,,,,
50956,,11054,11054,1413,250956,,,Tsar Osvoboditel,,168,,,,Kyustendil,,,,2500,
50958,,11181,11181,1413,250958,,,Prote Stojana 4/2,,,,,,Zvecan,,,,,
50960,,91116,91116,1413,250960,,,Prote Sfojaha,,,,,,Zveqan,,,,38227,
50962,,91116,91116,1413,250962,,,Kralja Petra I B.B.,,,,,,Zveqan,,,,43000,
50964,,11181,11181,1413,250964,,,,,,,,,Grabovac,,,,37240,
50966,,11181,11181,1413,250966,,,Kosovskih Junaka Bb,,,,,,Zvecan,,,,38227,
50968,,91116,91116,1413,250968,,,90,,Kralja Petra I,,,,Zveqan,,,,38227,
50970,,91116,91116,1413,250970,,,Kralja Petra I 90,,,,,,Zvecan,,,,,
50972,,91116,91116,1413,250972,,,,,,,,,Izvore,,,,,
50974,,91116,91116,1413,250974,,,Kralja Petra I 90,,,,,,Zveqan,,,,38227,
50977,,91116,91116,1413,250977,,,Glavna Bb,,,,,,Shterpce,,,,73000,
50978,,11143,11143,1413,250978,,,C 3A Oriente 82 A,,,,,,Tapachula,,Chiapas,,30700,
51178,,11056,11056,1413,251178,,,,,,,,,,,,,,
51179,,11056,11056,1413,251179,,,,,,,,,,,,,,
51180,,11056,11056,1413,251180,,,,,,,,,,,,,,
50988,,11171,11171,1413,250988,,,Block 6,,6th Novopodmoskovnyy Lane,,,,Moscow,,,,125130,
50990,,11171,11171,1413,250990,,,,,,,,,Moscow,,,,,
50994,,11120,11120,1413,250994,,,,,,,,,Pyongyang,,,,,
50995,,11065,11065,1413,250995,,,,,,,,,,,,,,
50997,,11065,11065,1413,250997,,,"No. 19, E. First Road",,Huilong Boulevard,,Yongchuan District,,Chongqing,,,,,
50999,,11065,11065,1413,250999,,,"Room 810, No. 760",,Qinzhou Road,,Xuhui District,,Shanghai,,,,,
51000,,11065,11065,1413,251000,,,,,,,,,Guangzhou,,Guangdong,,,
51002,,11065,11065,1413,251002,,,"Room 705, Floor 7, Building 1",,No. 1919 Zhongshan West Road,,Xuhui District,,Shanghai,,,,,
52984,,11171,11171,1413,252984,,,"Пресненская наб., д. 8, стр. 1 МФК Город Столиц, Южная башня, 7, 8 этаж","Cyrillic: Пресненская наб., д. 8, стр. 1 МФК Город Столиц, Южная башня, 7, 8 этаж",,,,,Москва,Cyrillic: Москва,,,123112,Cyrillic: 123112
51044,,11241,11241,1413,251044,,,"57/63, Line Wall Road",,,,,,Gibraltar,,,,GX11 1AA,
51046,,11069,11069,1413,251046,,,67 Boulevard Du 30 Juin,,"Immeuble Golf, 5eme etage",,Municipality of Gombe,,Kinshasa,,,,,
51047,,11069,11069,1413,251047,,,"32 BIS, Avenue KIVU",,Ngaliema,,,,Kinshasa,,Kinshasa,,,
51048,,11069,11069,1413,251048,,,"8eme etage, immeuble 1113",,Boulevard Du 30 Juin No. 110,,Municipality of Gombe,,Kinshasa,,,,,
51049,,11069,11069,1413,251049,,,70 Batetela,,"Immeuble Tilipia, 5eme etage",,Municipality of Gombe,,Kinshasa,,Kinshasa,,,
51051,,11069,11069,1413,251051,,,"8eme etage, Immeuble 1113",,Boulevard Du 30 Juin No. 110,,Municipality of Gombe,,Kinshasa,,,,,
51053,,11069,11069,1413,251053,,,67 Boulevard Du 30 Juin,,"Immeuble Golf, 5eme etage",,Municipality of Gombe,,Kinshasa,,,,,
51055,,11069,11069,1413,251055,,,"8eme etage, Immeuble 1113",,Boulevard Du 30 Juin No. 110,,Municipality of Gombe,,Kinshasa,,,,,
51057,,11069,11069,1413,251057,,,"Immeuble 1113, 8eme etage",,No. 110 Boulevard Du 30 Juin,,Municipality of Gombe,,Kinshasa,,,,,
51059,,11069,11069,1413,251059,,,"Immeuble 1113, 8eme etage",,No. 110 Boulevard Du 30 Juin,,Municipality of Gombe,,Kinshasa,,,,,
51061,,11069,11069,1413,251061,,,"8eme etage, Immeuble 1113",,No. 110 Boulevard Du 30 Juin,,Municipality of Gombe,,Kinshasa,,,,,
51063,,11069,11069,1413,251063,,,"Immeuble 1113, 8eme etage",,No. 110 Boulevard Du 30 Juin,,Municipality of Gombe,,Kinshasa,,,,,
51065,,11069,11069,1413,251065,,,"Immeuble 1113, 8eme etage",,No. 110 Boulevard Du 30 Juin,,Municipality of Gombe,,Kinshasa,,,,,
51067,,11069,11069,1413,251067,,,Kivu 32 BIS,,Salongo,,Kintambo,,Kinshasa,,Kinshasa,,,
51203,,11033,11033,1413,251203,,,,,,,,,Luanda,,,,,
51070,,11069,11069,1413,251070,,,110 Boulevard Du 30 Juin,,"Immeuble Onze Treize, 8th Floor",,Kinshasa,,Kinshasa,,Kinshasa,,,
51072,,11069,11069,1413,251072,,,"8th floor, Immeuble 1113",,Boulevard Du 30 Juin No. 110,,Gombe,,Kinshasa,,Kinshasa,,,
51303,,11209,11209,1413,251303,,,,,,,,,,,,,,
51078,,11209,11209,1413,251078,,,ВУЛИЦЯ ЄВГЕНА КОНОВАЛЬЦЯ,Cyrillic: ВУЛИЦЯ ЄВГЕНА КОНОВАЛЬЦЯ,будинок 36-В,Cyrillic: будинок 36-В,квартира 50,Cyrillic: квартира 50,Київ,Cyrillic: Київ,,,01133,Cyrillic: 01133
51326,,11042,11042,1413,251326,,,,,,,,,,,,,,
51324,,11042,11042,1413,251324,,,,,,,,,,,,,,
51088,,11065,11065,1413,251088,,,"Unit 1105, Hua Qin Int'l Bldg, 340 Queens RD Central",,,,,,Hong Kong,,,,,
51144,,11065,11065,1413,251144,,,,,,,,,,,Xinjiang,,,
51090,,11210,11210,1413,251090,,,P1 - ELOB Office No. E-41F-14,,Hamriyah Free Zone,,,,Sharjah,,,,,
51094,,11109,11109,1413,251094,,,"No. 40 Dodjamjou St., North Dibaji St.",,P.O. Box No. 19615-317,,,,Tehran,,,,1951994511,
51096,,11109,11109,1413,251096,,,,,,,,,,,,,,
51098,,11109,11109,1413,251098,,,,,,,,,,,,,,
51100,,11109,11109,1413,251100,,,Shahrak Shahid Mahallati District,,,,,,Tehran,,,,,
51107,,11197,11197,1413,251107,,,,,,,,,,,,,,
51111,,11197,11197,1413,251111,,,,,,,,,Damascus,,,,,
51110,,11109,11109,1413,251110,,,,,,,,,,,,,,
51114,,11109,11109,1413,251114,,,,,,,,,,,,,,
51116,,11109,11109,1413,251116,,,,,,,,,,,,,,
51120,,11109,11109,1413,251120,,,"Office No 18 No. 83, South Gandi 7th Street, Karimkhan Zand Boulevard, Shahid Palizavani Street",,,,,,Tehran,,,,,
51121,,11109,11109,1413,251121,,,,,,,,,,,,,,
51125,,11197,11197,1413,251125,,,,,,,,,Damascus,,,,,
51124,,11109,11109,1413,251124,,,,,,,,,,,,,,
51127,,11197,11197,1413,251127,,,,,,,,,,,,,,
51129,,11197,11197,1413,251129,,,,,,,,,,,,,,
51131,,11155,11155,1413,251131,,,Residencial Altos de Motastepe,,Casa 746,,,,Ciudad Sandino,,Managua,,,
51133,,11155,11155,1413,251133,,,KM 9 Carretera Nueva A Leon Y 300 Mts Al Este,,Casa 9,,,,Managua,,,,,
51135,,11155,11155,1413,251135,,,,,Zona Central,,,,Matagalpa,,,,,
51139,,11210,11210,1413,251139,,,Deira Al Garhoud,,,,,,Dubai,,,,,
51141,,11109,11109,1413,251141,,,"No 2, 17th Alley",,"Hassan Seif Avenue, San'at Square",,Shahrake Gharb Ghods,,Tehran,,,,,
51146,,11210,11210,1413,251146,,,P2-ELOB Office No. E-32G-07,,Hamriyah Free Zone Authority,,,,Sharjah,,,,,
51148,,11065,11065,1413,251148,,,"2nd Floor, Eton Tower",,8 Hysan Avenue,,Causeway Bay,,Hong Kong,,,,,
51150,,11210,11210,1413,251150,,,B.C. 1303245,,Ajman Free Zone,,,,Ajman,,,,,
51152,,11065,11065,1413,251152,,,,,,,,,,,Xinjiang,,,
51155,,11107,11107,1413,251155,,,Flat No 14 Bhatiya Bldg,,Mapari Mohalla Khend,,Tal Chipiun Dis,,Ratnagiri,,Maharashtra,,,
51158,,11155,11155,1413,251158,,,Residencial Mira Bosques Casa C15,,,,,,Managua,,,,,
51157,,11065,11065,1413,251157,,,"Rm. 1803B, Golden Tower B, No. 1518",,Minsheng Road,,Pudong District,,Shanghai,,,,,
51160,,11155,11155,1413,251160,,,Residencial Lomas del Valle,,Casa No. U-5,,,,Managua,,,,,
51186,,11033,11033,1413,251186,,,"Avenida 4 de Fevereiro, No. 32",,"5 Esquerdo, Bairro Marginal, Municipio de Ingombata",,,,Luanda,,Luanda,,,
51168,,11253,11253,1413,251168,,,7th Floor,,Lun Pong Building,,No. 763 Avenida da Praia Grande,,,,,,,
51169,,11253,11253,1413,251169,,,"Avenidada Praia Grande, No. 763",,Edificio Lun Pong,,7 Andara,,,,,,,
51172,,11033,11033,1413,251172,,,"Rua de Coimbra, No 3",,,,,,Luanda,,Luanda,,,
51187,,11109,11109,1413,251187,,,,,,,,,Varamin,,Tehran,,,
51188,,11109,11109,1413,251188,,,,,,,,,,,Sistan and Baluchistan,,,
51189,,11109,11109,1413,251189,,,"Zahedan - the end of Moallem Boulevard, in front of Moallem 33",,,,,,,,Sistan and Baluchistan,,,
51191,,11109,11109,1413,251191,,,"Zahedan, Daneshjoo Blvd",,,,,,,,,,,
51192,,11109,11109,1413,251192,,,Isfahan City,,,,,,,,Isfahan Province,,,
51205,,11143,11143,1413,251205,,,Avenida Madero 366,,Centro Civico,,,,Mexicali,,Baja California,,21100,
51228,,91116,91116,1413,251228,,,,,,,,,,,,,,
51233,,11065,11065,1413,251233,,,"No. 426 Zhongshan Road, Wuchang District",,,,,,Wuhan,,Hubei,,,
51235,,11065,11065,1413,251235,,,No. 425 Zhongshan Road,,Wuchang District,,,,Wuhan,,Hubei,,,
51263,,91116,91116,1413,251263,,,,,,,,,,,,,,
51239,,91116,91116,1413,251239,,,,,,,,,Susica Village,,,,,
51241,,11143,11143,1413,251241,,,,,,,,,,,,,,
51284,,11155,11155,1413,251284,,,Kilometro Doce y Medio,,Carretera Sur,,,,Managua,,,,,
51286,,11143,11143,1413,251286,,,,,,,,,,,,,,
51523,,11081,11081,1413,251523,,,Estancias Del Rio No. 16,,MZ Sur,,Tarqui,,Guayaquil,,Guayas,,,
51384,,11050,11050,1413,251384,,,Ulica Gunduliceva 33,,,,,,Banja Luka,,,,78000,
51404,,11052,11052,1413,251404,,,,,,,,,,,,,,
51406,,11052,11052,1413,251406,,,,,,,,,,,,,,
51408,,11052,11052,1413,251408,,,,,,,,,Sao Paulo,,,,,
51411,,11052,11052,1413,251411,,,Rua Ernesto Nazareth 18,,Jardim Paraventi,,,,Guarulhos,,Sao Paulo,,07120-230,
51412,,11052,11052,1413,251412,,,Rua Tapaciquara 54,,Sala 01,,Parque Renato Maia,,Guarulhos,,Sao Paulo,,07114-220,
51414,,11052,11052,1413,251414,,,"Rua Dorezopolis, 669",,Casa 03,,Jardim Santa Clara,,Guarulhos,,Sao Paulo,,07123-120,
52985,,11171,11171,1413,252985,,,,,,,,,Moscow,,,,,
52964,,11171,11171,1413,252964,,,Набережная Пресненская,Cyrillic: Набережная Пресненская,"Дом 8, Строение 1, Этаж 7","Cyrillic: Дом 8, Строение 1, Этаж 7",,,Москва,Cyrillic: Москва,,,123112,Cyrillic: 123112
51616,,11209,11209,1413,251616,,,,,,,,,,,,,,
51504,,11171,11171,1413,251504,,,,,,,,,,,,,,
51506,,11171,11171,1413,251506,,,,,,,,,,,,,,
51508,,11171,11171,1413,251508,,,et 1 pom 2 kom 28-1 of 1,,"dom 9, ulitsa Leninskaya Sloboda",,,,Moscow,,,,115280,
51510,,11171,11171,1413,251510,,,et 1 pom 1 kom 17,,"dom 20, ulitsa Pleshcheyeva",,,,Moscow,,,,127560,
51512,,11171,11171,1413,251512,,,8-1-60 Philippovskiy,,,,,,Moscow,,,,119019,
51525,,11143,11143,1413,251525,,,Priv. Bosques de los Olivos 349,,Lomas de San Isidro,,,,Culiacan,,Sinaloa,,,
51544,,11044,11044,1413,251544,,,Ul Asanalieva 8 24,,,,,,Minsk,,,,,
51545,,11190,11190,1413,251545,,,,,,,,,,,,,,
51547,,11171,11171,1413,251547,,,Voronezhskaya Dom 62 10,,,,,,Saint Petersburg,,,,190000,
51548,,11171,11171,1413,251548,,,Ul Voronezhskaya D 62 KV 10,,,,,,Saint Petersburg,,,,658000,
51549,,11171,11171,1413,251549,,,Profinterna 12 3,,,,,,Rostov Na Donu,,,,344000,
51551,,11195,11195,1413,251551,,,,,,,,,,,,,,
51566,,11126,11126,1413,251566,,,,,,,,,,,,,,
51565,,11126,11126,1413,251565,,,,,,,,,,,,,,
51568,,11126,11126,1413,251568,,,,,,,,,,,,,,
51570,,11126,11126,1413,251570,,,,,,,,,,,,,,
51604,,11171,11171,1413,251604,,,,,,,,,Moscow,,,,,
51606,,11171,11171,1413,251606,,,,,,,,,Moscow,,,,,
51608,,11171,11171,1413,251608,,,Sh. Entuziastov D. 54,,Che 0 POM.VII CH K 9,,,,Moscow,,,,111123,
51623,,11209,11209,1413,251623,,,,,,,,,,,,,,
51611,,11171,11171,1413,251611,,,,,,,,,Moscow,,,,,
51612,,11209,11209,1413,251612,,,,,,,,,Yalta,,Crimea,,,
51615,,11209,11209,1413,251615,,,131 Antonovicha,,,,,,Kyiv,,,,03150,
51647,,11126,11126,1413,251647,,,,,,,,,,,,,,
51648,,11094,11094,1413,251648,,,,,,,,,,,,,,
51649,,11148,11148,1413,251649,,,,,,,,,,,,,,
51650,,11087,11087,1413,251650,,,,,,,,,,,,,,
51652,,11110,11110,1413,251652,,,,,,,,,,,,,,
51653,,11095,11095,1413,251653,,,,,,,,,,,,,,
51654,,11157,11157,1413,251654,,,,,,,,,,,,,,
51655,,11205,11205,1413,251655,,,,,,,,,,,,,,
51657,,11219,11219,1413,251657,,,,,,,,,,,,,,
51658,,11219,11219,1413,251658,,,"Kabompo Street, Plot N 15, Apt N11",,Kalundu,,,,Lusaka,,,,,
51660,,11126,11126,1413,251660,,,Alamir Center - 2nd Floor,,Chiah,,,,Beirut,,,,,
51662,,11126,11126,1413,251662,,,,,,,,,Baabda,,,,,
51664,,11126,11126,1413,251664,,,,,,,,,Beirut,,,,,
51666,,11126,11126,1413,251666,,,,,,,,,Beirut,,,,,
51668,,11126,11126,1413,251668,,,Building 1046,,,,,,Jiyeh,,,,,
51670,,11126,11126,1413,251670,,,"Building 380, Hamra Street",,Ras Beirut Sector,,,,Beirut,,,,,
51672,,11126,11126,1413,251672,,,"Jalloul Property, Hamra Street",,Hamra,,,,Beirut,,,,,
51674,,11094,11094,1413,251674,,,"Markische Allee, 15",,,,,,Grossbeeren,,Brandenburg,,14979,
51676,,11219,11219,1413,251676,,,Plot No. 5831,,Kalundu,,,,Lusaka,,Lusaka Province,,,
51678,,11219,11219,1413,251678,,,1st Floor Anchor House,,Cairo Road,,Town Centre,,Lusaka,,Lusaka Province,,,
51680,,11098,11098,1413,251680,,,,,,,,,,,,,,
51682,,11098,11098,1413,251682,,,,,,,,,,,,,,
51723,,11143,11143,1413,251723,,,Internacional 29 Fronteriza,,,,,,Mexicali,,Baja California,,21110,
51685,,11171,11171,1413,251685,,,"d. 2, str. 4, ul. Letnikovskaya",,,,,,Moscow,,,,115114,
51687,,11171,11171,1413,251687,,,"dom 3, ulitsa Parkovaya",,,,,,Lyubertsy,,Moscow Oblast,,140002,
51689,,11074,11074,1413,251689,,,Nicolaou Pentadromos Center,,"flat no: 908G, floor no: 9",,Agias Zonis & Thessalonikis 1,,Limassol,,,,3025,
51691,,11171,11171,1413,251691,,,"ul. Letnikovskaya, d. 2, str. 4",,,,,,Moscow,,,,115114,
51693,,11171,11171,1413,251693,,,"ul. Timura Frunze, d. 11, str. 13",,,,,,Moscow,,,,119021,
51694,,11171,11171,1413,251694,,,"ul. Gilyarovskogo, d. 39, str. 3",,,,,,Moscow,,,,129110,
51696,,11171,11171,1413,251696,,,"proezd Berezovoi Roshchi, dom 12",,,,,,Moscow,,,,125252,
51697,,11171,11171,1413,251697,,,"Per. Plotnikov, d. 19/38, str. 2",,,,,,Moscow,,,,119002,
51699,,11171,11171,1413,251699,,,"Pr-kt Andropova, d. 18, korpus 6, pom. 4-07",,,,,,Moscow,,,,115432,
51700,,11171,11171,1413,251700,,,"ul. Letnikovskaya, d. 10, str. 4, floor 7, pomeshch. I/45",,,,,,Moscow,,,,115114,
51702,,11171,11171,1413,251702,,,"Stroenie 2, 43 Myasnickaya ul.",,,,,,Moscow,,,,107078,
51704,,11171,11171,1413,251704,,,"ul. Kievskaya, d. 7, et/kom 2A/2",,,,,,Moscow,,,,121059,
51706,,11171,11171,1413,251706,,,"ul. Gilyarovskogo, d. 39, str. 3, et. 12, kom. 17",,,,,,Moscow,,,,129110,
