ID,AreaCodeID,CountryID,CountryRelevanceID,FeatureVersionID,Unknown,Region,Address 1,Address 2,Address 3,City,State/ Province,Postal Code,Script Type,Comment
23825,11104,11104,1413,223825,,,,,,Santa Rosa de Copan,,,,
23825,11104,11104,1413,223825,,,,,,,Copan,,,
22642,11104,11104,1413,222642,,,Bajos de Choloma Carretera a Ticamaya,,,,,,,
22642,11104,11104,1413,222642,,,,,,,Cortes,,,
22648,11104,11104,1413,222648,,,,,,San Pedro Sula,,,,
22648,11104,11104,1413,222648,,,,,,,Cortes,,,
22650,11143,11143,1413,222650,,,Calle Lago La Doga 5312,,,,,,,
22650,11143,11143,1413,222650,,,,,,Tijuana,,,,
22650,11143,11143,1413,222650,,,,,,,Baja California,,,
22875,11143,11143,1413,222875,,,Calle Morelos No. 2223,,,,,,,
22875,11143,11143,1413,222875,,,,Colonia Arcos Vallarta,,,,,,
22875,11143,11143,1413,222875,,,,,,Guadalajara,,,,
22875,11143,11143,1413,222875,,,,,,,Jalisco,,,
22875,11143,11143,1413,222875,,,,,,,,C.P. 44130,,
22890,11143,11143,1413,222890,,,Blvd. Lopez Mateos No. 9140,,,,,,,
22890,11143,11143,1413,222890,,,,Col. El Palomar,,,,,,
22890,11143,11143,1413,222890,,,,,,Zapopan,,,,
22890,11143,11143,1413,222890,,,,,,,Jalisco,,,
22890,11143,11143,1413,222890,,,,,,,,C.P. 45238,,
22912,11143,11143,1413,222912,,,,,,Cancun,,,,
22912,11143,11143,1413,222912,,,,,,,Quintana Roo,,,
22971,11160,11160,1413,222971,,,Mohallah Markaz Tayyeba Street,,,,,,,
22971,11160,11160,1413,222971,,,,,,Muridke,,,,
22971,11160,11160,1413,222971,,,,,,,Lahore,,,
22976,11160,11160,1413,222976,,,Jamia Masjid,,,,,,,
22976,11160,11160,1413,222976,,,,al Qadsia,,,,,,
22976,11160,11160,1413,222976,,,,,Chauburji Chowk,,,,,
22976,11160,11160,1413,222976,,,,,,Lahore,,,,
22979,11160,11160,1413,222979,,,116-E Block,,,,,,,
22979,11160,11160,1413,222979,,,,Johar Town,,,,,,
22979,11160,11160,1413,222979,,,,,,Lahore,,,,
23061,11197,11197,1413,223061,,,P.O. Box 3361,,,,,,,
23061,11197,11197,1413,223061,,,,,,Damascus,,,,
23062,11044,11044,1413,223062,,,2 Kazinets Street,,,,,,,
23062,11044,11044,1413,223062,,,,,,Minsk,,,,
23062,11044,11044,1413,223062,,,,,,,,220099,,
23064,11143,11143,1413,223064,,,,,,Ciudad Acuna,,,,
23064,11143,11143,1413,223064,,,,,,,Coahuila,,,
23067,11126,11126,1413,223067,,,P.O. Box 14-6028,,,,,,,
23067,11126,11126,1413,223067,,,,,,Beirut,,,,
23068,11126,11126,1413,223068,,,P.O. Box 13-7692,,,,,,,
23068,11126,11126,1413,223068,,,,,,Beirut,,,,
23070,11126,11126,1413,223070,,,Hamra Street,,,,,,,
23070,11126,11126,1413,223070,,,,Saroulla Building,,,,,,
23070,11126,11126,1413,223070,,,,,11th Floor; P.O. Box Beirut-Hamra 113/5647,,,,,
23070,11126,11126,1413,223070,,,,,,Beirut,,,,
23076,11115,11115,1413,223076,,,"6-4-21 Akasaka, Minato-ku",,,,,,,
23076,11115,11115,1413,223076,,,,,,Tokyo,,,,
23080,11115,11115,1413,223080,,,"c/o 6-4-21 Akasaka, Minato-ku",,,,,,,
23080,11115,11115,1413,223080,,,,,,Tokyo,,,,
23081,11115,11115,1413,223081,,,"c/o 6-4-21 Akasaka, Minato-ku",,,,,,,
23081,11115,11115,1413,223081,,,,,,Tokyo,,,,
23100,11143,11143,1413,223100,,,Avenida Nicolas Bravo No. 1607,,,,,,,
23100,11143,11143,1413,223100,,,,Colonia Guadalupe,,,,,,
23100,11143,11143,1413,223100,,,,,,Culiacan,,,,
23100,11143,11143,1413,223100,,,,,,,Sinaloa,,,
23100,11143,11143,1413,223100,,,,,,,,80220,,
23101,11143,11143,1413,223101,,,Calle Escobedo No. 24,,,,,,,
23101,11143,11143,1413,223101,,,,Localidad El Dorado,,,,,,
23101,11143,11143,1413,223101,,,,,,Culiacan,,,,
23101,11143,11143,1413,223101,,,,,,,Sinaloa,,,
23101,11143,11143,1413,223101,,,,,,,,80450,,
23103,11143,11143,1413,223103,,,La Angostura,,,,,,,
23103,11143,11143,1413,223103,,,,,,Canelas,,,,
23103,11143,11143,1413,223103,,,,,,,Durango,,,
23103,11143,11143,1413,223103,,,,,,,,34500,,
23104,11143,11143,1413,223104,,,Avenida Puebla A No. 2209,,,,,,,
23104,11143,11143,1413,223104,,,,Colonia Federal,,,,,,
23104,11143,11143,1413,223104,,,,,,San Luis Rio Colorado,,,,
23104,11143,11143,1413,223104,,,,,,,Sonora,,,
23104,11143,11143,1413,223104,,,,,,,,83489,,
23121,11160,11160,1413,223121,,,,,,Chaman,,,,
23121,11160,11160,1413,223121,,,,,,,Balochistan Province,,,
23124,11160,11160,1413,223124,,,,,,Mir Ali,,,,
23124,11160,11160,1413,223124,,,,,,,"North Waziristan Agency, Federally Administered Tribal Areas",,,
23128,11143,11143,1413,223128,,,Cerrada Diego Rivera No. 347,,,,,,,
23128,11143,11143,1413,223128,,,,Col. Desarrollo Urbano 3 Rios,,,,,,
23128,11143,11143,1413,223128,,,,,,Culiacan,,,,
23128,11143,11143,1413,223128,,,,,,,Sinaloa,,,
23128,11143,11143,1413,223128,,,,,,,,C.P. 80020,,
23129,11143,11143,1413,223129,,,Blvd. Jose Diego Valadez Rios 94 36,,,,,,,
23129,11143,11143,1413,223129,,,,Col. Proyecto Tres Rios,,,,,,
23129,11143,11143,1413,223129,,,,,,Culiacan,,,,
23129,11143,11143,1413,223129,,,,,,,Sinaloa,,,
23129,11143,11143,1413,223129,,,,,,,,C.P. 80100,,
23132,11143,11143,1413,223132,,,Calle Platon 268,,,,,,,
23132,11143,11143,1413,223132,,,,Col. Paso Blanco,,,,,,
23132,11143,11143,1413,223132,,,,,,Ocotlan,,,,
23132,11143,11143,1413,223132,,,,,,,Jalisco,,,
23147,11160,11160,1413,223147,,,,,,Miram Shah,,,,
23158,11109,11109,1413,223158,,,"Vanak Square, Molla-Sadra Avenue",,,,,,,
23158,11109,11109,1413,223158,,,,Box number: 19945,,,,,,
23158,11109,11109,1413,223158,,,,,,Tehran,,,,
23160,11109,11109,1413,223160,,,"Near Fourth Square, Tehran Pars",,,,,,,
23160,11109,11109,1413,223160,,,,Shahid Babaie Highway,,,,,,
23160,11109,11109,1413,223160,,,,,near Hakimiyeh and Mini-city,,,,,
23160,11109,11109,1413,223160,,,,,,Tehran,,,,
23161,11109,11109,1413,223161,,,"Kilometer 11, Shahid Babaei Highway",,,,,,,
23161,11109,11109,1413,223161,,,,,,Tehran,,,,
23164,11109,11109,1413,223164,,,"No. 24, 5th Alley",,,,,,,
23164,11109,11109,1413,223164,,,,Khaled Eslamboli Street,,,,,,
23164,11109,11109,1413,223164,,,,,,Tehran,,,,
23164,11109,11109,1413,223164,,,,,,,,1513643811,,
23168,11109,11109,1413,223168,,,"90 Park Ave, Farahzadi St",,,,,,,
23168,11109,11109,1413,223168,,,,,,Tehran,,,,
23170,11109,11109,1413,223170,,,Bahrestan Square,,,,,,,
23170,11109,11109,1413,223170,,,,Avenue Kamalolmolik,,,,,,
23170,11109,11109,1413,223170,,,,,,Tehran,,,,
23172,11109,11109,1413,223172,,,,,,Tehran,,,,
23174,11109,11109,1413,223174,,,"5th Floor, No. 35, Qasemi St",,,,,,,
23174,11109,11109,1413,223174,,,,North Side of Sharif University,,,,,,
23174,11109,11109,1413,223174,,,,,Azadi Avenue,,,,,
23174,11109,11109,1413,223174,,,,,,Tehran,,,,
23175,11109,11109,1413,223175,,,"No. 131, Pardis Technology Park",,,,,,,
23175,11109,11109,1413,223175,,,,,,Pardis,,,,
23178,11109,11109,1413,223178,,,"Unit 3, 2nd Floor, No. 1176",,,,,,,
23178,11109,11109,1413,223178,,,,"Between 52, 54 VakilAbadi Blvd",,,,,,
23178,11109,11109,1413,223178,,,,,,Mashhad,,,,
23180,11109,11109,1413,223180,,,"Shahid Beheshti Ave, Sahand St.",,,,,,,
23180,11109,11109,1413,223180,,,,"No. 20, 3rd",,,,,,
23180,11109,11109,1413,223180,,,,,,Tehran,,,,
23180,11109,11109,1413,223180,,,,,,,,1587677518,,
23182,11109,11109,1413,223182,,,"No. 10, #4 Alley, Sadeghi Street",,,,,,,
23182,11109,11109,1413,223182,,,,West Corner of Sharif University,,,,,,
23182,11109,11109,1413,223182,,,,,Zazadi Avenue,,,,,
23182,11109,11109,1413,223182,,,,,,Tehran,,,,
23195,11109,11109,1413,223195,,,,,,Tehran,,,,
23205,11109,11109,1413,223205,,,"No. 8, Haqani Exp. Way, Vanak Sq., 15187",,,,,,,
23205,11109,11109,1413,223205,,,,,,Tehran,,,,
23206,11109,11109,1413,223206,,,Main Office: Vanak Square,,,,,,,
23206,11109,11109,1413,223206,,,,Shahid Haghaei Road after the Jahan-E-Kudak Junction,,,,,,
23206,11109,11109,1413,223206,,,,,Block 33,,,,,
23206,11109,11109,1413,223206,,,,,,Tehran,,,,
23207,11109,11109,1413,223207,,,"Plant:  Kadim Karaj Road, Metri-E-Zarand 45 Boulevard",,,,,,,
23207,11109,11109,1413,223207,,,,,,Tehran,,,,
23237,11029,11029,1413,223237,,,Room 33,,,,,,,
23237,11029,11029,1413,223237,,,,5th Floor,,,,,,
23237,11029,11029,1413,223237,,,,,Sarafi Market,,,,,
23237,11029,11029,1413,223237,,,,,,Kandahar,,,,
23238,11029,11029,1413,223238,,,Shop 4,,,,,,,
23238,11029,11029,1413,223238,,,,Azizi Bank,,,,,,
23238,11029,11029,1413,223238,,,,,Haji Muhammad Isa Market,,,,,
23238,11029,11029,1413,223238,,,,,,Wesh (Waish),,,,
23238,11029,11029,1413,223238,,,,,,,Spin Boldak,,,
23239,11160,11160,1413,223239,,,Dr Barno Road,,,,,,,
23239,11160,11160,1413,223239,,,,,,Quetta,,,,
23240,11160,11160,1413,223240,,,Haji Mohammed Plaza,,,,,,,
23240,11160,11160,1413,223240,,,,Tol Aram Road,,,,,,
23240,11160,11160,1413,223240,,,,,near Jamal Dean Afghani Road,,,,,
23240,11160,11160,1413,223240,,,,,,Quetta,,,,
23241,11160,11160,1413,223241,,,Kandari Bazar,,,,,,,
23241,11160,11160,1413,223241,,,,,,Quetta,,,,
23242,11029,11029,1413,223242,,,Safaar Bazaar,,,,,,,
23242,11029,11029,1413,223242,,,,,,Garmsir,,,,
23243,11029,11029,1413,223243,,,,,,Nimruz,,,,
23244,11160,11160,1413,223244,,,Chahgay Bazaar,,,,,,,
23244,11160,11160,1413,223244,,,,,,Chahgay,,,,
23245,11029,11029,1413,223245,,,,,,Gereshk,,,,
23246,11160,11160,1413,223246,,,,,,Chaman,,,,
23247,11029,11029,1413,223247,,,,,,Lashkar Gah,,,,
23248,11109,11109,1413,223248,,,,,,Zahedan,,,,
23249,11029,11029,1413,223249,,,Musa Qal'ah District Center Bazaar,,,,,,,
23249,11029,11029,1413,223249,,,,,,Musa Qal'ah,,,,
23249,11029,11029,1413,223249,,,,,,,Helmand Province,,,
23251,11029,11029,1413,223251,,,,,,Waish,,,,
23251,11029,11029,1413,223251,,,,,,,Spin Boldak,,,
23252,11029,11029,1413,223252,,,Safaar Bazaar,,,,,,,
23252,11029,11029,1413,223252,,,,,,Garmsir,,,,
23253,11029,11029,1413,223253,,,Room 33,,,,,,,
23253,11029,11029,1413,223253,,,,5th Floor Sarafi Market,,,,,,
23253,11029,11029,1413,223253,,,,,,Kandahar,,,,
23255,11160,11160,1413,223255,,,Bypass Road,,,,,,,
23255,11160,11160,1413,223255,,,,,,Chaman,,,,
23255,11160,11160,1413,223255,,,,,,,Qalaye Abdullah District,,,
23256,11160,11160,1413,223256,,,Qalaye Haji Ali Akbar Dalbandin Post Office,,,,,,,
23256,11160,11160,1413,223256,,,,,,,Chaghey District,,,
23258,11029,11029,1413,223258,,,Karez Qaran,,,,,,,
23258,11029,11029,1413,223258,,,,,,Musa Qal'ah,,,,
23258,11029,11029,1413,223258,,,,,,,Helmand Province,,,
23260,11160,11160,1413,223260,,,Chahgay Bazaar,,,,,,,
23260,11160,11160,1413,223260,,,,,,Chahgay,,,,
23261,11160,11160,1413,223261,,,Haji Mohammed Plaza,,,,,,,
23261,11160,11160,1413,223261,,,,Tol Aram Road,,,,,,
23261,11160,11160,1413,223261,,,,,Nearest Jamal Dean Afghani Road,,,,,
23261,11160,11160,1413,223261,,,,,,Quetta,,,,
23262,11160,11160,1413,223262,,,Dr Barno Road,,,,,,,
23262,11160,11160,1413,223262,,,,,,Quetta,,,,
23265,11109,11109,1413,223265,,,"Suite 1, 59 Azadi Ali North Sohrevardi Avenue",,,,,,,
23265,11109,11109,1413,223265,,,,,,Tehran,,,,
23266,11109,11109,1413,223266,,,No. 1 alloy 7 koy-e-nasr street,,,,,,,
23266,11109,11109,1413,223266,,,,,,Tehran,,,,
23266,11109,11109,1413,223266,,,,,,,,144875,,
23298,11109,11109,1413,223298,,,Aria Nikan Tehran PJS,,,,,,,
23298,11109,11109,1413,223298,,,,"Suite 59, No 2 Azadi Alley",,,,,,
23298,11109,11109,1413,223298,,,,,North Sohrevardi Street,,,,,
23298,11109,11109,1413,223298,,,,,,Tehran,,,,
23299,11109,11109,1413,223299,,,"Suite 4, No. 8 Iraj Alley, Mozafarikhah Avenue",,,,,,,
23299,11109,11109,1413,223299,,,,"Golha Street, Golha Square",,,,,,
23299,11109,11109,1413,223299,,,,,,Tehran,,,,
23269,11069,11069,1413,223269,,,,,,,North-Kivu,,,
23293,11120,11120,1413,223293,,,"FTB Building, Jungsong-dong, Central District",,,,,,,
23293,11120,11120,1413,223293,,,,,,Pyongyang,,,,
23296,11109,11109,1413,223296,,,"No. 2, Sharif Alley, Before Yakchal St.",,,,,,,
23296,11109,11109,1413,223296,,,,"After Golhak St., Shariati St.",,,,,,
23296,11109,11109,1413,223296,,,,,,Tehran,,,,
23297,11109,11109,1413,223297,,,"No. 2, Sharif Street, Golhak, Shariati Street",,,,,,,
23297,11109,11109,1413,223297,,,,,,Tehran,,,,
23304,11138,11138,1413,223304,,,,,,Gao,,,,
23305,11138,11138,1413,223305,,,,,,Bourem,,,,
23308,11138,11138,1413,223308,,,,,,Gao,,,,
23385,11247,11247,1413,223385,,,"Room 1610 Nan Fung Tower, 173 Des Voeux Road",,,,,,,
23329,11109,11109,1413,223329,,,"Address Number 10 & 12, 64th Street",,,,,,,
23329,11109,11109,1413,223329,,,,Yousef Abad Avenue,,,,,,
23329,11109,11109,1413,223329,,,,,,Tehran,,,,
23331,11109,11109,1413,223331,,,Northwest of Karaj at Km 55 Qazvin (alt. Ghazvin) Highway,,,,,,,
23331,11109,11109,1413,223331,,,,Haljerd,,,,,,
23332,11109,11109,1413,223332,,,No. 66 Sarhang Sakhaei St.,,,,,,,
23332,11109,11109,1413,223332,,,,Hafez Avenue,,,,,,
23332,11109,11109,1413,223332,,,,,,Tehran,,,,
23335,11109,11109,1413,223335,,,"#15, Golestan Alley, Baradaran Shahid Rahimi St.",,,,,,,
23335,11109,11109,1413,223335,,,,"Imam Khomeini Ave., Lavasan",,,,,,
23335,11109,11109,1413,223335,,,,,,Tehran,,,,
23337,11109,11109,1413,223337,,,,,,Tehran,,,,
23339,11109,11109,1413,223339,,,"Ghezelbash 15, Tohid St.",,,,,,,
23339,11109,11109,1413,223339,,,,,,Isfahan,,,,
23342,11069,11069,1413,223342,,,,,,,North and South Kivu,,,
23355,11109,11109,1413,223355,,,"P.O. Box 19585/311, Tehran, Iran",,,,,,,
23355,11109,11109,1413,223355,,,,,,Tehran,,,,
23356,11109,11109,1413,223356,,,Pasdaran Street,,,,,,,
23356,11109,11109,1413,223356,,,,,,Tehran,,,,
23356,11109,11109,1413,223356,,,,,,,,19585311,,
23357,11109,11109,1413,223357,,,Khavarah Road Km 35,,,,,,,
23357,11109,11109,1413,223357,,,,,,Parchin,,,,
23358,11109,11109,1413,223358,,,"Zarrin Shah, P.O. Box 81465-363",,,,,,,
23358,11109,11109,1413,223358,,,,,,Esfahan,,,,
23359,11109,11109,1413,223359,,,P.O. Box 16765-368,,,,,,,
23359,11109,11109,1413,223359,,,,Department 146-42,,,,,,
23359,11109,11109,1413,223359,,,,,,Parchin,,,,
23361,11171,11171,1413,223361,,,"General Tyulenev Street, 7",,,,,,,
23361,11171,11171,1413,223361,,,,Building 2,,,,,,
23361,11171,11171,1413,223361,,,,,Apartment 277,,,,,
23361,11171,11171,1413,223361,,,,,,Moscow,,,,
35140,11171,11171,1413,235140,,,Nikolina Gora,,,,,,,
35140,11171,11171,1413,235140,,,,Odintsovo,,,,,,
35140,11171,11171,1413,235140,,,,,,Moscow,,,,
23366,11109,11109,1413,223366,,,Haftom Tir Square,,,,,,,
23366,11109,11109,1413,223366,,,,South Mofteh Ave.,,,,,,
23366,11109,11109,1413,223366,,,,,PO Box 1584864813,,,,,
23366,11109,11109,1413,223366,,,,,,Tehran,,,,
23370,11109,11109,1413,223370,,,16 (former 14) Fajr Street,,,,,,,
23370,11109,11109,1413,223370,,,,Ostad Motahari Avenue,,,,,,
23370,11109,11109,1413,223370,,,,,,Tehran,,,,
23370,11109,11109,1413,223370,,,,,,,,15875-4649,,
23372,11109,11109,1413,223372,,,Pasdaran Av.,,,,,,,
23372,11109,11109,1413,223372,,,,PO Box 19585/777,,,,,,
23372,11109,11109,1413,223372,,,,,,Tehran,,,,
23375,11143,11143,1413,223375,,,,,,,Tamaulipas,,,
23376,11143,11143,1413,223376,,,,,,Piedras Negras,,,,
23376,11143,11143,1413,223376,,,,,,,Coahuila,,,
23378,11143,11143,1413,223378,,,,,,Nuevo Laredo,,,,
23378,11143,11143,1413,223378,,,,,,,Tamaulipas,,,
23380,11065,11065,1413,223380,,,,,,Beijing,,,,
23382,11065,11065,1413,223382,,,,,,Beijing,,,,
23387,11065,11065,1413,223387,,,,,,Dalian,,,,
23390,11065,11065,1413,223390,,,,,,Dalian,,,,
23392,11115,11115,1413,223392,,,7-8-4 Roppongi,,,,,,,
23392,11115,11115,1413,223392,,,,Minato-ku,,,,,,
23392,11115,11115,1413,223392,,,,,,Tokyo,,,,
23409,11143,11143,1413,223409,,,El Paraiso No. 6848,,,,,,,
23409,11143,11143,1413,223409,,,,Col. Ciudad Granja,,,,,,
23409,11143,11143,1413,223409,,,,,,Zapopan,,,,
23409,11143,11143,1413,223409,,,,,,,Jalisco,,,
23409,11143,11143,1413,223409,,,,,,,,45010,,
23410,11143,11143,1413,223410,,,Blvd. Luis Donaldo Colosio s/n Bonfil,,,,,,,
23410,11143,11143,1413,223410,,,,,,Cancun,,,,
23410,11143,11143,1413,223410,,,,,,,Quintana Roo,,,
23401,11120,11120,1413,223401,,,,,,Pyongyang,,,,
23408,11210,11210,1413,223408,,,Burj Khalifa,,,,,,,
23408,11210,11210,1413,223408,,,,,,Dubai,,,,
23412,11143,11143,1413,223412,,,Alberta No. 2288 4B,,,,,,,
23412,11143,11143,1413,223412,,,,Col. Jardines de Providencia,,,,,,
23412,11143,11143,1413,223412,,,,,,Guadalajara,,,,
23412,11143,11143,1413,223412,,,,,,,Jalisco,,,
23412,11143,11143,1413,223412,,,,,,,,44630,,
23413,11143,11143,1413,223413,,,Acueducto No. 2380,,,,,,,
23413,11143,11143,1413,223413,,,,Col. Colinas de San Javier,,,,,,
23413,11143,11143,1413,223413,,,,,,Guadalajara,,,,
23413,11143,11143,1413,223413,,,,,,,Jalisco,,,
23413,11143,11143,1413,223413,,,,,,,,44660,,
23414,11143,11143,1413,223414,,,Lazaro Cardenas No. 3430,,,,,,,
23414,11143,11143,1413,223414,,,,"Desp. 403 and 404, Piso 4",,,,,,
23414,11143,11143,1413,223414,,,,,,Zapopan,,,,
23414,11143,11143,1413,223414,,,,,,,Jalisco,,,
23414,11143,11143,1413,223414,,,,,,,,45040,,
23416,11143,11143,1413,223416,,,Av. Mexico No. 2798,,,,,,,
23416,11143,11143,1413,223416,,,,Col. Terranova,,,,,,
23416,11143,11143,1413,223416,,,,,,Guadalajara,,,,
23416,11143,11143,1413,223416,,,,,,,Jalisco,,,
23416,11143,11143,1413,223416,,,,,,,,44689,,
23418,11143,11143,1413,223418,,,Km. 14 Camino Viejo a San Isidro Mazatepec,,,,,,,
23418,11143,11143,1413,223418,,,,,,Tala,,,,
23418,11143,11143,1413,223418,,,,,,,Jalisco,,,
23418,11143,11143,1413,223418,,,,,,,,45340,,
23420,11094,11094,1413,223420,,,"Alsterberg 18 B, 22335",,,,,,,
23420,11094,11094,1413,223420,,,,,,Hamburg,,,,
23420,11094,11094,1413,223420,,,,,,,,22335,,
23421,11094,11094,1413,223421,,,Dessauer Str. 2-4,,,,,,,
23421,11094,11094,1413,223421,,,,,,Hamburg,,,,
23421,11094,11094,1413,223421,,,,,,,,20457,,
23423,11143,11143,1413,223423,,,Vallarta No. 2380,,,,,,,
23423,11143,11143,1413,223423,,,,Col. Colinas De San Javier,,,,,,
23423,11143,11143,1413,223423,,,,,,Guadalajara,,,,
23423,11143,11143,1413,223423,,,,,,,Jalisco,,,
23432,11143,11143,1413,223432,,,Calle Velazquez #167,,,,,,,
23432,11143,11143,1413,223432,,,,Colonia Real Vallarta,,,,,,
23432,11143,11143,1413,223432,,,,,,Zapopan,,,,
23432,11143,11143,1413,223432,,,,,,,Jalisco,,,
23434,11143,11143,1413,223434,,,"Calle Johanes Brahams #355, Interior 10",,,,,,,
23434,11143,11143,1413,223434,,,,Fraccionamiento La Estancia,,,,,,
23434,11143,11143,1413,223434,,,,,,Zapopan,,,,
23434,11143,11143,1413,223434,,,,,,,Jalisco,,,
23437,11143,11143,1413,223437,,,,,,Guadalajara,,,,
23437,11143,11143,1413,223437,,,,,,,Jalisco,,,
23439,11143,11143,1413,223439,,,Calle Juan Jose Arreola #535,,,,,,,
23439,11143,11143,1413,223439,,,,Col. Lomas Vista Hermosa,,,,,,
23439,11143,11143,1413,223439,,,,,,Colima,,,,
23439,11143,11143,1413,223439,,,,,,,Colima,,,
23449,11143,11143,1413,223449,,,Carretera Interior a Costa Rica Km. 6,,,,,,,
23449,11143,11143,1413,223449,,,,El Carrizal 2,,,,,,
23449,11143,11143,1413,223449,,,,,,Culiacan Rosales,,,,
23449,11143,11143,1413,223449,,,,,,,Sinaloa,,,
23449,11143,11143,1413,223449,,,,,,,,80430,,
23454,11143,11143,1413,223454,,,Cipriano Obeso 1520,,,,,,,
23454,11143,11143,1413,223454,,,,Colonia Chapultepec,,,,,,
23454,11143,11143,1413,223454,,,,,,Culiacan,,,,
23454,11143,11143,1413,223454,,,,,,,Sinaloa,,,
23458,11210,11210,1413,223458,,,"Office No. 703 Office Tower, Twin Tower",,,,,,,
23458,11210,11210,1413,223458,,,,"Baniyas Rd., Deira",,,,,,
23458,11210,11210,1413,223458,,,,,P.O. Box 49754,,,,,
23458,11210,11210,1413,223458,,,,,,Dubai,,,,
23460,11210,11210,1413,223460,,,"Health Care City, Umm Hurair Rd.",,,,,,,
23460,11210,11210,1413,223460,,,,"Oud Mehta Offices, Block A",,,,,,
23460,11210,11210,1413,223460,,,,,4th Floor 420,,,,,
23460,11210,11210,1413,223460,,,,,,Dubai,,,,
23462,11210,11210,1413,223462,,,"Suite 703, Twin Tower",,,,,,,
23462,11210,11210,1413,223462,,,,Baniyas Street,,,,,,
23462,11210,11210,1413,223462,,,,,Deira,,,,,
23462,11210,11210,1413,223462,,,,,,Dubai,,,,
23464,11210,11210,1413,223464,,,Sharjah - Saif Zone,,,,,,,
23464,11210,11210,1413,223464,,,,Sharjah Airport International Free Zone,,,,,,
23468,11143,11143,1413,223468,,,Entrada a los Cascabeles 2.8 Carretera Internacional Sur Km. 22,,,,,,,
23468,11143,11143,1413,223468,,,,,,Culiacan,,,,
23468,11143,11143,1413,223468,,,,,,,Sinaloa,,,
23470,11143,11143,1413,223470,,,Cipriano Obeso 1520,,,,,,,
23470,11143,11143,1413,223470,,,,Colonia Chapultepec,,,,,,
23470,11143,11143,1413,223470,,,,,,Culiacan,,,,
23470,11143,11143,1413,223470,,,,,,,Sinaloa,,,
23487,11066,11066,1413,223487,,,Calle 100 No. 17A-36 Oficina 803,,,,,,,
23487,11066,11066,1413,223487,,,,,,Bogota,,,,
24156,11066,11066,1413,224156,,,Celta Trade Park,,,,,,,
24156,11066,11066,1413,224156,,,,Lote 41 Bodega 10,,,,,,
24156,11066,11066,1413,224156,,,,,Km. 7 Autopista Bogota-Medellin,,,,,
24156,11066,11066,1413,224156,,,,,,Funza,,,,
24156,11066,11066,1413,224156,,,,,,,Cundinamarca,,,
23488,11066,11066,1413,223488,,,Calle 100 No. 17A-36,,,,,,,
23488,11066,11066,1413,223488,,,,Ofc. 705,,,,,,
23488,11066,11066,1413,223488,,,,,,Bogota,,,,
23489,11066,11066,1413,223489,,,AK 15 No. 93-60,,,,,,,
23489,11066,11066,1413,223489,,,,LC 121,,,,,,
23489,11066,11066,1413,223489,,,,,,Bogota,,,,
23490,11066,11066,1413,223490,,,Calle 17 No. 68D-52,,,,,,,
23490,11066,11066,1413,223490,,,,,,Bogota,,,,
23486,11066,11066,1413,223486,,,Calle 14 No. 64-56,,,,,,,
23486,11066,11066,1413,223486,,,,,,Bogota,,,,
23496,11066,11066,1413,223496,,,Calle 83 No. 108-15,,,,,,,
23496,11066,11066,1413,223496,,,,,,Bogota,,,,
24158,11066,11066,1413,224158,,,Celta Trade Park,,,,,,,
24158,11066,11066,1413,224158,,,,Lote 41 Bodega 10,,,,,,
24158,11066,11066,1413,224158,,,,,Km. 7 Autopista Bogota-Medellin,,,,,
24158,11066,11066,1413,224158,,,,,,Funza,,,,
24158,11066,11066,1413,224158,,,,,,,Cundinamarca,,,
23492,11066,11066,1413,223492,,,Calle 23A No. 69B-19,,,,,,,
23492,11066,11066,1413,223492,,,,,,Bogota,,,,
25765,11210,11210,1413,225765,,,Care of Sambouk Shipping FCZ,,,,,,,
25765,11210,11210,1413,225765,,,,"1st Floor, FITCO Building No 3",,,,,,
25765,11210,11210,1413,225765,,,,,"Inside Fujairah Port, PO Box 50044",,,,,
25765,11210,11210,1413,225765,,,,,,Fujairah,,,,
25766,11140,11140,1413,225766,,,Trust Company Complex,,,,,,,
25766,11140,11140,1413,225766,,,,Ajeltake Road,,,,,,
25766,11140,11140,1413,225766,,,,,,Ajeltake Island,,,,
25766,11140,11140,1413,225766,,,,,,,Majuro,,,
25766,11140,11140,1413,225766,,,,,,,,MH96960,,
26016,11210,11210,1413,226016,,,"Care of Sambouk Shipping FCZ, Office 101",,,,,,,
26016,11210,11210,1413,226016,,,,"1st Floor, FITCO Building No 3",,,,,,
26016,11210,11210,1413,226016,,,,,"Inside Fujairah Port, PO Box 50044",,,,,
26016,11210,11210,1413,226016,,,,,,Fujairah,,,,
26017,11128,11128,1413,226017,,,80 Broad Street,,,,,,,
26017,11128,11128,1413,226017,,,,,,Monrovia,,,,
25768,11210,11210,1413,225768,,,Care of Sambouk Shipping FCZ,,,,,,,
25768,11210,11210,1413,225768,,,,"Office 101, 1st Floor",,,,,,
25768,11210,11210,1413,225768,,,,,"FITCO Building No 3, Inside Fujairah Port, PO Box 50044",,,,,
25768,11210,11210,1413,225768,,,,,,Fujairah,,,,
25769,11139,11139,1413,225769,,,,,,Valletta,,,,
25770,11140,11140,1413,225770,,,Trust Company Complex,,,,,,,
25770,11140,11140,1413,225770,,,,Ajeltake Road,,,,,,
25770,11140,11140,1413,225770,,,,,,Ajeltake Island,,,,
25770,11140,11140,1413,225770,,,,,,,Majuro,,,
25770,11140,11140,1413,225770,,,,,,,,MH96960,,
25772,11210,11210,1413,225772,,,Care of Sambouk Shipping FCZ,,,,,,,
