ID,FixedRef,AreaCodeID,Country,CountryRelevanceID,FeatureVersionID,Unknown,Region,Address 1,Address 2,Address 3,City,State/ Province,Postal Code,Script Type
51074,23267,11069,"Congo, Democratic Republic of the",,251074,,,Boulevard du 30 Juin No 110,"Building 1113, 8eme etage",Municipality of Gombe,Kinshasa,,,Latin
35229,23268,11278,"Virgin Islands, British",,235229,,,Akara Building,"24 Castro Street, Wickhams Cay 1",P.O. Box 3136,Road Town,Tortola,,Latin
35231,23269,11069,"Congo, Democratic Republic of the",,235231,,,,,,,,,Latin
35233,23270,11278,"Virgin Islands, British",,235233,,,,,,,,,Latin
35235,23271,11278,"Virgin Islands, British",,235235,,,,,,,,,Latin
35237,23272,11278,"Virgin Islands, British",,235237,,,Palm Grove House,P.O. Box 438,,Road Town,Tortola,,Latin
35239,23273,11278,"Virgin Islands, British",,235239,,,Palm Grove House,P.O. Box 438,,Road Town,Tortola,,Latin
35241,23274,11241,Gibraltar,,235241,,,57/63 Line Wall Road,,,,,,Latin
35243,23275,11171,Russia,,235243,,,,,,Moscow,,,Latin
35245,23276,11098,Guatemala,,235245,,,Quinta Esterlima Km. 152.5,,,San Bernardino,Suchitepequez,,Latin
35247,23277,11160,Pakistan,,235247,,,1 Hill Park Jhellum Road,,,Rawalpindi,Punjab,,Latin
35249,23278,11056,Burma,,235249,,,,,,,,,Latin
35251,23279,11065,China,,235251,,,,,,Beijing,,,Latin
35319,23283,11118,Kenya,,235319,,,Othaya Road,Othaya Villas House #2,,Nairobi,,00202,Latin
35320,23283,91501,South Sudan,,235320,,,Hai-Jalaba,Centre Street,,Juba,Central Equatoria,,Latin
35321,23283,91501,South Sudan,,235321,,,,,,Juba,,,Latin
35254,23284,11181,Serbia,,235254,,,Maglajska 19 11000,,,Beograd (Savski Venac),,,Latin
35256,23285,11074,Cyprus,,235256,,,P. Lordos Center,Makariou C'Avenue & Vironos Street,"Block B, Floor 2, Flat 203 3105",Limassol,,,Latin
35257,23285,11074,Cyprus,,235257,,,Elli Court 210,Archiepiskopou Makariou C'Avenue,"2nd Floor Apt 4, 3030",Limassol,,,Latin
35259,23286,11074,Cyprus,,235259,,,"Elli Court, Floor 2, Flat 4, 210","Makariou III Limassol, 3030",,Limassol,,,Latin
35261,23287,11181,Serbia,,235261,,,Maglajska 19 11000,Beograd 6,,Beograd,,,Latin
35264,23288,11181,Serbia,,235264,,,,,,,,,Latin
35268,23303,11171,Russia,,235268,,,38/2 Staraya Basmannaya,Apt. 310,,Moscow,,,Latin
35271,23304,11084,Equatorial Guinea,,235271,,,,,,,,,Latin
35273,23305,11092,The Gambia,,235273,,,Banjul,,,,,,Latin
35279,23307,11214,Uzbekistan,,235279,,,,,,Tashkent,,,Latin
35281,23308,11155,Nicaragua,,235281,,,,,,Managua,,,Latin
35288,23323,11092,The Gambia,,235288,,,,,,Banjul,,,Latin
35289,23323,11092,The Gambia,,235289,,,P.O. Box 3070 Serrekunda,,,,,,Latin
35291,23324,11092,The Gambia,,235291,,,,,,Kanilai,,,Latin
35293,23325,11092,The Gambia,,235293,,,,,,,,,Latin
35295,23326,11092,The Gambia,,235295,,,,,,,,,Latin
35297,23327,11092,The Gambia,,235297,,,,,,,,,Latin
35299,23328,11092,The Gambia,,235299,,,,,,,,,Latin
35301,23329,11092,The Gambia,,235301,,,,,,,,,Latin
35303,23330,11092,The Gambia,,235303,,,,,,,,,Latin
35305,23331,11092,The Gambia,,235305,,,,,,,,,Latin
35307,23332,11092,The Gambia,,235307,,,,,,,,,Latin
35309,23333,11092,The Gambia,,235309,,,,,,,,,Latin
35311,23334,11092,The Gambia,,235311,,,,,,,,,Latin
35314,23336,91501,South Sudan,,235314,,,Customs Area,Adjacent to the Bus Park,,Juba,,,Latin
35315,23336,91501,South Sudan,,235315,,,Jebel Kujur,Juba-Yei Road,,,,,Latin
35316,23336,91501,South Sudan,,235316,,,,,,Luri,Central Equatoria State,,Latin
35318,23337,91501,South Sudan,,235318,,,Hai-Amarat (off May Street),,,Juba,,,Latin
46402,23343,11171,Russia,,246402,,,,,,,Republic of Chechnya,,Latin
59403,23343,11210,United Arab Emirates,,259403,,,Palm Jumeirah,,,Dubai,,,Latin
35329,23344,11216,Venezuela,,235329,,,,,,,Aragua,,Latin
35331,23345,11216,Venezuela,,235331,,,,,,,Bolivar,,Latin
35333,23346,11216,Venezuela,,235333,,,,,,Caracas,Capital District,,Latin
35335,23347,11216,Venezuela,,235335,,,,,,Caracas,Capital District,,Latin
35348,23363,11143,Mexico,,235348,,,,,,,Guerrero,,Latin
35350,23364,11143,Mexico,,235350,,,,,,Aguascalientes,Aguascalientes,,Latin
35351,23364,11143,Mexico,,235351,,,Quinta Los Pirules Num. Ext. 182,Quinta Los Naranjos,,Leon,Guanajuato,37210,Latin
35355,23365,11143,Mexico,,235355,,,Severo Diaz 38,Col. Ladron de Guevara,,Guadalajara,Jalisco,44600,Latin
35388,23403,11204,Tunisia,,235388,,,,,,Mahdia,,,Latin
35390,23404,11139,Malta,,235390,,,"18 Drive 41, Thomas Galea Street",Ta' Paris,,Birkirkara,,,Latin
35392,23405,11139,Malta,,235392,,,The Business Centre,Valley Road,,Msida,,MSD 9060,Latin
35394,23406,11139,Malta,,235394,,,"18, Drive 41, Tumas Galea Street",Ta' Paris,,Birkirkara,,BKR 04,Latin
35396,23407,11139,Malta,,235396,,,The Business Centre,Valley Road,,Msida,,MSD 9060,Latin
35397,23407,11139,Malta,,235397,,,Oakdene Mediatrix Place,,,Zabbar,,,Latin
35399,23408,11139,Malta,,235399,,,The Business Centre,Valley Road,,Msida,,MSD 9060,Latin
35401,23409,11139,Malta,,235401,,,22 Mensija Street,,,San Gwann,,SGN 1432,Latin
35403,23410,11139,Malta,,235403,,,10 Quarry Garage,,,Gharghur,,,Latin
35404,23410,11139,Malta,,235404,,,22 Mensija Road,,,San Gwann,,SGN 1432,Latin
35405,23410,11139,Malta,,235405,,,"6/13, Ibragg road",Tal-Balal,,Swieqi,,,Latin
35407,23411,11139,Malta,,235407,,,"Office 5B, Level 8",Portomaso Business Tower,Portomaso Avenue,St Julians,,STJ 4011,Latin
35409,23412,11139,Malta,,235409,,,"Level 8/5B, Portomaso Business Tower",,,St. Julians,,,Latin
35411,23413,11139,Malta,,235411,,,"Level 8/5B, Portomaso Business Tower",,,St. Julians,,,Latin
35413,23414,11139,Malta,,235413,,,Level 8/5B Portomaso Business Tower,,,St. Julians,,,Latin
35415,23415,11139,Malta,,235415,,,Level 8/5B,Portomaso Business Tower,,,St. Julians,,Latin
35417,23416,11139,Malta,,235417,,,Level 8/5B Portomaso Business Tower,,,St. Julians,,,Latin
35419,23417,11139,Malta,,235419,,,"Level 8, Office 5B Portomaso Business Tower",,,St. Julians,,STJ4011,Latin
35421,23418,11139,Malta,,235421,,,"Flat 2, Merill Court",Fuxa Street,,San Gwann,,SGN 1308,Latin
35423,23419,11139,Malta,,235423,,,22 Mensjia Street,,,San Gwann,,SGN 1608,Latin
35424,23419,11140,Marshall Islands,,235424,,,"PO Box 105, 1045",,,Majuro,,,Latin
35426,23420,11139,Malta,,235426,,,22 Mensija Road,,,San Gwann,,SGN 1608,Latin
35428,23421,11113,Italy,,235428,,,Via Giovanni Lavaggi 152,,,Augusta (Siracusa),,96011,Latin
35429,23421,11113,Italy,,235429,,,Via Unione Sovietica 4,,,Siracusa,,96100,Latin
35438,23429,11109,Iran,,235438,,,,,,,,,Latin
35440,23430,11109,Iran,,235440,,,,,,,,,Latin
35442,23431,11109,Iran,,235442,,,,,,,,,Latin
35444,23432,11109,Iran,,235444,,,,,,,,,Latin
35446,23433,11109,Iran,,235446,,,,,,,,,Latin
37269,23443,11153,Netherlands,,237269,,,Industrieweg 5,,,Nieuwkoop,Zuid-Holland,2421 LK,Latin
35449,23444,11197,Syria,,235449,,,,,,,,,Latin
35451,23445,11197,Syria,,235451,,,,,,,,,Latin
35452,23445,11110,Iraq,,235452,,,,,,,,,Latin
35468,23463,11109,Iran,,235468,,,"Meherabad Airport Road, Azadi Square","Foroudgah Street, Meradj Avenue",,Tehran,,,Latin
35469,23463,11109,Iran,,235469,,,PO Box 13185-1688,,,Tehran,,,Latin
35471,23464,11109,Iran,,235471,,,"Km 3 Karaj Special Road, Ekbatan City",Azadi Square,,Tehran,,,Latin
35503,23464,11109,Iran,,235503,,,PO Box 14155-1449,,,,,,Latin
35473,23465,11136,Malaysia,,235473,,,"8, 12, 9, Menara Mutiara, Bangsar","Jalan Liku, Off Jalan Bangsar",,Kuala Lumpur,,59100,Latin
35476,23467,11109,Iran,,235476,,,,,,Karaj,,,Latin
35478,23468,11109,Iran,,235478,,,,,,Karaj,,,Latin
35480,23469,11065,China,,235480,,,,,,,,,Latin
42706,23470,11109,Iran,,242706,,,,,,Tehran,,,Latin
42707,23471,11109,Iran,,242707,,,,,,Tehran,,,Latin
35508,23472,11109,Iran,,235508,,,,,,,,,Latin
35486,23473,11109,Iran,,235486,,,Saadat Abad,,,Tehran,,,Latin
35488,23474,11109,Iran,,235488,,,"Saadat Abad Avenue, North Allameh Street",West 18th Alley - No 17,,Tehran,,,Latin
35490,23475,11109,Iran,,235490,,,,,,,,,Latin
35494,23476,11065,China,,235494,,,"Room 303, Unit 2, Building Number 3",Number 99 Binjiang Lu (Road),Zhenxing District,Dandong,,,Latin
35495,23476,11065,China,,235495,,,"Room 303-01, Number 99-3",Binjiang Zhong Lu (Road),,Dandong,,,Latin
35496,23476,11065,China,,235496,,,"Number 5, Tenth Street",Zhenxing District,,Dandong,Liaoning,,Latin
35497,23476,11065,China,,235497,,,245-11,Number 1 Wanlian Road,Shenhe District,Shenyang,,,Latin
35498,23476,11065,China,,235498,,,"Room 1101, No B","Jiadi Building, Business and Tourist",,,,,Latin
35689,23476,11065,China,,235689,,,"Room 303, Unit 2, 3 Haolou, Building 99 Binjiang Middle Rd.",Zhenxing,,Dandong,Liaoning,118000,Latin
35500,23477,11171,Russia,,235500,,,,,,Nakhodka,,,Latin
35502,23478,11093,Georgia,,235502,,,,,,,Abkhazia,,Latin
35505,23479,11109,Iran,,235505,,,"Number 8, Unit 14, Tavana Building, Khan Babaei Alley","Nik Zare Street, Akbari Street, Ashrafti Esfahani Avenue",,Tehran,,,Latin
35506,23479,11109,Iran,,235506,,,"Ghodarzi Alley, Building No. 11, Alborz, Third Floor","No. 9, Monacoheri St., Saadi St.",,Tehran,,,Latin
35507,23479,11109,Iran,,235507,,,"Sa'di St., Manoucohehri St., Goodarzi Alley","Building No. 11, Alborz, Third Floor, No. 9",,Tehran,,,Latin
35510,23480,11065,China,,235510,,,"A101 Songgang Industry Park, No. 368 West Yindu Road",,,Shanghai,,201612,Latin
35514,23482,11065,China,,235514,,,,,,Shenyang,,,Latin
35516,23483,11065,China,,235516,,,,,,Dalian,,,Latin
35518,23484,11065,China,,235518,,,,,,Shenyang,,,Latin
35528,23503,11065,China,,235528,,,,,,Ji'an,,,Latin
35530,23504,11065,China,,235530,,,,,,Dandong,,,Latin
35532,23505,11065,China,,235532,,,No. 567 Xinshi Street,,,Linjiang City,,,Latin
35534,23506,11065,China,,235534,,,,,,Zhuhai,,,Latin
35536,23507,11120,"Korea, North",,235536,,,,,,,,,Latin
35538,23507,11065,China,,235538,,,,,,Zhuhai,,,Latin
35540,23508,11065,China,,235540,,,,,,Linjiang,,,Latin
35542,23509,11065,China,,235542,,,,,,Zhuhai,,,Latin
35544,23510,11120,"Korea, North",,235544,,,"Changgyong 2-dong, Sosong-guyok",,,Pyongyang,,,Latin
35687,23510,11200,Thailand,,235687,,,Warranton Ville 458Soi 5Pattanakan Soi 44Suanluang,,,Bangkok,,10250,Latin
35550,23512,11065,China,,235550,,,,,,Tumen,,,Latin
35549,23513,11120,"Korea, North",,235549,,,"Changgyong dong, Sosong-guyok",,,Pyongyang,,,Latin
35555,23515,11120,"Korea, North",,235555,,,"Pongnam-dong, Pyongchon-guyok",,,Pyongyang,,,Latin
35556,23516,11171,Russia,,235556,,,,,,Vladivostok,,,Latin
35564,23519,11120,"Korea, North",,235564,,,,,,Pyongyang,,,Latin
35565,23520,11120,"Korea, North",,235565,,,"Changgyong 2-dong, Sosong-guyok",,,Pyongyang,,,Latin
35571,23523,11065,China,,235571,,,Room 2206 Floor 19,602 Wangjing Yuan,Zhaoyang District,Beijing,,,Latin
35573,23524,11120,"Korea, North",,235573,,,"c/o Korea Uljibong Shipping Co., Jongbaek 1-dong, Rakrang-guyok",,,Pyongyang,,,Latin
35688,23524,11247,Hong Kong,,235688,,,"Room 9, Unit A, 3rd Floor, Cheong Sun Tower, 116-118, Wing Lok Street, Sheung Wan",,,,,,Latin
35588,23543,11171,Russia,,235588,,,d. 20 str.,"7 ofis 102V, ul. Elektrozavodskaya",,Moscow,,107023,Latin
35590,23544,11171,Russia,,235590,,,House 177,Apt. 64,,Izhevsk,Udmurtskaya Respublika,426060,Latin
35793,23545,11171,Russia,,235793,,,,,,,,,Latin
35792,23546,11171,Russia,,235792,,,,,,,,,Latin
35595,23547,11218,Yemen,,235595,,,,,,,,,Latin
35596,23548,11209,Ukraine,,235596,,,2A Levanevsky Street,,,Luhansk,Luhansk Region,,Latin
35600,23550,11209,Ukraine,,235600,,,Quarter Koshevogo 37,Apt. 28,,Molodogvardeysk,,,Latin
35601,23550,11209,Ukraine,,235601,,,Lenin Street 3,Apt. 1,,Sorokino Krasnodon,,,Latin
35603,23551,11209,Ukraine,,235603,,,"Novoannivka Street, No. 9",Krasnodonsky District,,,Luhansk Region,,Latin
35607,23553,11171,Russia,,235607,,,"133, ul. Chernyshevskogo",,,Vologda,Vologodskaya Obl,160019,Latin
35608,23553,11171,Russia,,235608,,,122 Grazhdanskiy Prospect,Suite 5,Liter A,St. Petersburg,,195267,Latin
35611,23555,11171,Russia,,235611,,,,,,St. Petersburg,,,Latin
35612,23555,11171,Russia,,235612,,,"133, ul. Chernyshevskogo",,,Vologda,Vologodskaya Obl,160019,Latin
35613,23555,11171,Russia,,235613,,,122 Grazhdanskiy Prospect,Suite 5,Liter A,St. Petersburg,,195267,Latin
35616,23556,11171,Russia,,235616,,,,,,St. Petersburg,,,Latin
35617,23556,11171,Russia,,235617,,,"133, ul. Chernyshevskogo",,,Vologda,Vologodskaya Obl,160019,Latin
35618,23556,11171,Russia,,235618,,,122 Grazhdanskiy Prospect,Suite 5,Liter A,St. Petersburg,,195267,Latin
35794,23558,11209,Ukraine,,235794,,,,,,Sevastopol,Crimea,,Latin
35627,23560,11171,Russia,,235627,,,,,,St. Petersburg,,,Latin
35632,23563,11171,Russia,,235632,,,3A Vatutina St.,,,St. Petersburg,,195009,Latin
35633,23564,11171,Russia,,235633,,,d. 1A pom. 9.1A,Shosse Ilinskoe,,Krasnogorsk,"Krasnogorski Raion, Moskovskaya Obl.",143409,Latin
35635,23565,11171,Russia,,235635,,,Novyi Arbat Str. 15,Building 2,,Moscow,,119019,Latin
35638,23567,11171,Russia,,235638,,,,,,,,,Latin
35659,23573,11209,Ukraine,,235659,,,,,,,,,Latin
35652,23574,11171,Russia,,235652,,,,,,,,,Latin
35653,23574,11209,Ukraine,,235653,,,,,,,,,Latin
35814,23575,11093,Georgia,,235814,,,1 Geroyev Street,,,Tskhinval,South Ossetia,,Latin
35657,23576,11171,Russia,,235657,,,15 Ul.,Svobody,,Nizhni Novgorod,Nizhegorodskaya Obl.,603003,Latin
35661,23578,11209,Ukraine,,235661,,,,,,,,,Latin
35663,23579,11167,Poland,,235663,,,Ul. Barbary 21,,,Katowice,"woj. Slaskie, pow. M. Katowice",40-053,Latin
35665,23580,11171,Russia,,235665,,,d. 25 ofis 13,"14, per. Avtomobilny",,Rostov-on-Don,Rostovskaya Oblast,344038,Latin
35667,23581,11209,Ukraine,,235667,,,,,,Donetsk,Donetsk Oblast,,Latin
35669,23582,11209,Ukraine,,235669,,,134 Ulitsa Petrovskogo,Apt. 98,,Donetsk,,,Latin
35671,23583,11209,Ukraine,,235671,,,20 Ulitsa Novosadovaya,Apt. 41,,Donetsk,Donetsk Region,,Latin
35673,23584,11209,Ukraine,,235673,,,7 Ulitsa Dneprodzerzhinskaya,Apt. 142,,Donetsk,Donetsk Region,,Latin
35675,23585,11209,Ukraine,,235675,,,41 Ulitsa Malakhova,,,Donetsk,Donetsk Region,,Latin
35677,23586,11209,Ukraine,,235677,,,23 Prospect Mayakovskogo,Apt. 110,,Donetsk,,,Latin
35678,23586,11209,Ukraine,,235678,,,26 Ulitsa Turbinnaya,,,Donetsk,,,Latin
35680,23587,11209,Ukraine,,235680,,,211 Ulitsa Kuibysheva,Apt. 65,,Donetsk,Donetsk Region,,Latin
35708,23603,11066,Colombia,,235708,,,,,,Ibague,,,Latin
35710,23604,11066,Colombia,,235710,,,,,,Maripi,Boyaca,,Latin
35712,23605,11066,Colombia,,235712,,,,,,Maripi,Boyaca,,Latin
35714,23606,11066,Colombia,,235714,,,,,,Bogota,,,Latin
35716,23607,11066,Colombia,,235716,,,,,,Bogota,,,Latin
35718,23608,11066,Colombia,,235718,,,,,,Maripi,Boyaca,,Latin
35720,23609,11066,Colombia,,235720,,,,,,Bogota,,,Latin
35722,23610,11066,Colombia,,235722,,,,,,Simijaca,Cundinamarca,,Latin
37186,23612,11066,Colombia,,237186,,,,,,Bogota,,,Latin
35727,23613,11066,Colombia,,235727,,,Carrera 8A No. 2 - 38,,,Chiquinquira,Boyaca,,Latin
35729,23614,11066,Colombia,,235729,,,Carrera 68 No. 175 - 55 Ca 1,,,Bogota,,,Latin
35731,23615,11066,Colombia,,235731,,,Transversal 46 No. 152 - 46 Ofc. 276,,,Bogota,,,Latin
35733,23616,11066,Colombia,,235733,,,Transversal 40 No. 150 - 46 Ofc. 259,,,Bogota,,,Latin
35737,23618,11066,Colombia,,235737,,,Carrera 41 A No. 162 - 09,,,Bogota,,,Latin
35749,23624,11066,Colombia,,235749,,,Carrera 7 No. 12 C - 28,,,Bogota,,,Latin
35757,23625,11160,Pakistan,,235757,,,,,,Bannu,,,Latin
35758,23625,11160,Pakistan,,235758,,,,,,Lahore,,,Latin
35755,23628,11082,Egypt,,235755,,,,,,,Beheira,,Latin
35869,23628,11082,Egypt,,235869,,,,,,,Beni Suef,,Latin
35870,23628,11082,Egypt,,235870,,,,,,,Cairo,,Latin
35871,23628,11082,Egypt,,235871,,,,,,,Giza,,Latin
35872,23628,11082,Egypt,,235872,,,,,,,Damietta,,Latin
35873,23628,11082,Egypt,,235873,,,,,,,Fayoum,,Latin
35874,23628,11082,Egypt,,235874,,,,,,,Qalyubia,,Latin
46830,23628,11205,Turkey,,246830,,,,,,,,,Latin
46831,23628,11192,Sudan,,246831,,,,,,,,,Latin
35760,23629,11160,Pakistan,,235760,,,,,,,,,Latin
35764,23630,11082,Egypt,,235764,,,,,,,Qalyubia,,Latin
35868,23630,11082,Egypt,,235868,,,,,,,Monofeya,,Latin
35763,23631,11160,Pakistan,,235763,,,,,,Quetta,,,Latin
35766,23632,91021,Palestinian,,235766,,,,,,,Gaza Strip,,Latin
35767,23632,91021,Palestinian,,235767,,,,,,,West Bank,,Latin
35768,23632,11112,Israel,,235768,,,,,,,Jerusalem,,Latin
35770,23633,11029,Afghanistan,,235770,,,,,,,,,Latin
35771,23633,11205,Turkey,,235771,,,,,,Istanbul,,,Latin
35773,23634,11160,Pakistan,,235773,,,,,,Peshawar,,,Latin
35775,23635,11160,Pakistan,,235775,,,,,,Chaman,Balochistan,,Latin
35788,23643,11069,"Congo, Democratic Republic of the",,235788,,,,,,,Mambasa,,Latin
35802,23647,11247,Hong Kong,,235802,,,Flat G,19 FL Maple Mansion,"Taikoo Shing, Quarry Bay",,,,Latin
35803,23647,11247,Hong Kong,,235803,,,Room 2410,24/F,"Block Q, Kornhill, Quarry Bay",,,,Latin
35829,23648,11124,Laos,,235829,,,,,,,,,Latin
35830,23648,11200,Thailand,,235830,,,,,,,,,Latin
35831,23648,11056,Burma,,235831,,,,,,,,,Latin
35832,23648,11065,China,,235832,,,,,,,,,Latin
35805,23649,11247,Hong Kong,,235805,,,Flat G,19 FL Maple Mansion,"Taikoo Shing, Quarry Bay",,,,Latin
35807,23650,11037,Australia,,235807,,,43 Walana Cres,,,Kooringal,NSW,2650,Latin
35808,23650,11124,Laos,,235808,,,Golden Triangle Special Economic Zone,,,,Bokeo,,Latin
35809,23650,11200,Thailand,,235809,,,292 Moo 1 Wiang,Chiang Saen District,,Chiang Rai,,57150,Latin
35811,23651,11200,Thailand,,235811,,,100 (20) Mu. 2,Tambon Mae Salong Nai,Mae Fah Luang District,Chiang Rai,,,Latin
35813,23652,11247,Hong Kong,,235813,,,Rm 3605,36/F Wu Chung Hse,"213 Queens Rd E, Wan Chai",Hong Kong Island,,,Latin
35816,23653,11247,Hong Kong,,235816,,,"Rm C, 15/F, Full Win Coml Ctr",573 Nathan Rd,"Mongkok, Kowloon",,,,Latin
35817,23653,11247,Hong Kong,,235817,,,"Rm 3605, 36FL, Wu Chung House",213 Queen's Road East,"Wan Chai, Wan Chai",,,,Latin
35819,23654,11200,Thailand,,235819,,,"292, Wiang",,,Chiang Saen,Chiang Rai,57150,Latin
35820,23654,11200,Thailand,,235820,,,292 Mu. 1,Tambon Wiang,Chiang Saen District,Chiang Rai,,,Latin
35821,23654,11200,Thailand,,235821,,,422/44 Chang Khlan Road,Tambon Chang Khlang,Mueang District,Chiang Mai,,,Latin
35828,23663,11126,Lebanon,,235828,,,Jinah-Hafez Al Asad Street,Abedah Building-1st Floor,,Beirut,,,Latin
35851,23663,11126,Lebanon,,235851,,,Hafez Al Assaad Street,"Abadi Building, 1st Floor",,"Jnah, Baabda",,,Latin
35852,23663,11126,Lebanon,,235852,,,Hafez Al Assaad Street,"Ebadi Building, 1st Floor",,"Jnah, Baabda",,,Latin
35853,23664,11126,Lebanon,,235853,,,Hafez Al Assaad Street,"Abadi Building, 1st Floor",,"Jnah, Baabda",,,Latin
35854,23664,11126,Lebanon,,235854,,,Hafez Al Assaad Street,"Ebadi Building, 1st Floor",,"Jnah, Baabda",,,Latin
35855,23664,11183,Sierra Leone,,235855,,,5 Guma Valley Drive,Spur Road,,Freetown,,,Latin
35856,23664,11126,Lebanon,,235856,,,,,,,Haret Hreik,,Latin
35835,23665,11183,Sierra Leone,,235835,,,65 Siaka Stevens Street,,,Freetown,,,Latin
35857,23666,11183,Sierra Leone,,235857,,,Kissy Dockyard,,,Freetown,,,Latin
35838,23667,11095,Ghana,,235838,,,"Enyado HSE, TemaHarbour",(0537N 00001W),,Tema,,,Latin
35840,23668,11128,Liberia,,235840,,,2nd Street Sinkor,Logan Town,Montserrado County,Monrovia,,,Latin
35842,23669,11126,Lebanon,,235842,,,Tayuni Tower No. 1251,Section 30- 3rd floor,,Chath Tayuni,,,Latin
35844,23670,11128,Liberia,,235844,,,Bob Taylor Road,Paynesville,,Monrovia,,,Latin
35846,23671,11128,Liberia,,235846,,,Logan Town,Opposite Rice Store,,Monrovia,,,Latin
35889,23672,11126,Lebanon,,235889,,,,,,,,,Latin
35890,23673,11126,Lebanon,,235890,,,,,,,,,Latin
35887,23674,11110,Iraq,,235887,,,,,,,,,Latin
35888,23675,11110,Iraq,,235888,,,,,,,,,Latin
35897,23683,11160,Pakistan,,235897,,,,,,Peshawar,Khyber Pahktunkhwa Province,,Latin
35899,23684,11160,Pakistan,,235899,,,Bashgram Laal Qila Wersakay,,,Lower Dir,Khyber Pakhtunkhwa Province,,Latin
35900,23684,11160,Pakistan,,235900,,,Lalqillah,,,Lower Dir District,Khyber Pakhtunkhwa Province,,Latin
35908,23685,11160,Pakistan,,235908,,,House Number 5,Akhunabad,Shaheen Muslim Town,Peshawar,,,Latin
35909,23685,11160,Pakistan,,235909,,,House Number 5,Akhunabad,Chok Yadagr Branch,Peshawar,,,Latin
35910,23685,11029,Afghanistan,,235910,,,Matin,Darah-ye Pech District,,,Kunar Province,,Latin
35928,23703,11166,Philippines,,235928,,,,,,,,,Latin
35929,23703,11179,Saudi Arabia,,235929,,,,,,Jeddah,,,Latin
35930,23703,11179,Saudi Arabia,,235930,,,,,,Daina,,,Latin
35932,23704,11197,Syria,,235932,,,,,,Al Mayadin,,,Latin
35941,23704,11205,Turkey,,235941,,,,,,,,,Latin
35934,23705,11120,"Korea, North",,235934,,,"Kalrimgil 2-dong, Mangyongdae-guyok",,,Pyongyang,,,Latin
36107,23705,11120,"Korea, North",,236107,,,"Saemaul 2-dong, Pyongchon-guyok",,,Pyongyang,,,Latin
35936,23706,11120,"Korea, North",,235936,,,"Kumsong 3-dong, Mangyongdae-guyok",,,Pyongyang,,,Latin
35938,23707,11120,"Korea, North",,235938,,,"Sochang-dong, Chung-guyok",,,Pyongyang,,,Latin
35940,23708,11120,"Korea, North",,235940,,,"Pyongchon 1-dong, Pyongchon-guyok",,,Pyongyang,,,Latin
35946,23709,11205,Turkey,,235946,,,,,,Kecioren,Ankara,,Latin
35944,23710,11120,"Korea, North",,235944,,,"Puksong-dong, Pyongchon-guyok",,,Pyongyang,,,Latin
35947,23711,11120,"Korea, North",,235947,,,"Chilgol 2-dong, Mangyongdae-guyok",,,Pyongyang,,,Latin
35950,23712,11120,"Korea, North",,235950,,,"Tonghung-dong, Chung-guyok",,,Pyongyang,,,Latin
35952,23713,11120,"Korea, North",,235952,,,"Rakrang 3-dong, Rakrang-guyok",,,Pyongyang,,,Latin
35954,23714,11120,"Korea, North",,235954,,,"Puksong 2-dong, Pyongchon-guyok",,,Pyongyang,,,Latin
35957,23715,11120,"Korea, North",,235957,,,Care of First Oil JV Co Ltd,"Jongbaek 1-dong, Rakrang-guyok",,Pyongyang,,,Latin
35959,23717,11120,"Korea, North",,235959,,,"Otan-dong, Chung-guyok",,,Pyongyang,,,Latin
35962,23718,11120,"Korea, North",,235962,,,"Sonnae-dong, Mangyongdae-guyok",,,Pyongyang,,,Latin
35965,23719,11188,Somalia,,235965,,,,,,,Puntland,,Latin
35966,23720,11120,"Korea, North",,235966,,,"Somun-dong, Chung-guyok",,,Pyongyang,,,Latin
35969,23721,11188,Somalia,,235969,,,,,,Boosaaso,,,Latin
35971,23722,11188,Somalia,,235971,,,,,,Bosaso,,,Latin
35973,23723,11120,"Korea, North",,235973,,,"Kinmaul-dong, Moranbong-guyok",,,Pyongyang,,,Latin
35975,23724,11120,"Korea, North",,235975,,,"Kumsong 3-dong, Mangyongdae-guyok",,,Pyongyang,,,Latin
35977,23725,11120,"Korea, North",,235977,,,"Jongbaek 1-dong, Rakrang-guyok",,,Pyongyang,,,Latin
36069,23763,11065,China,,236069,,,"Room 2105, DL1849, Trend Centre",29-31 Cheung Lee Street,,Chai Wan,Hong Kong,,Latin
36070,23765,11065,China,,236070,,,"Room 1502, 15th Floor, Keen Hung Commercial Building","80, Queen's Road East",,Wan Chai,Hong Kong,,Latin
36073,23769,11065,China,,236073,,,"Unit 503, 5th Floor, Silvercord Tower 2","30, Canton Road, Tsim Sha Tsui",,Kowloon,Hong Kong,,Latin
36067,23773,11065,China,,236067,,,"Room D, 3rd Floor, Thomson Commercial Building",8-10 Thomson Road,,Wan Chai,Hong Kong,,Latin
36068,23775,11065,China,,236068,,,"419-201, Tongyi Lu, Huancui Qu",,,Weihai,Shandong,264200,Latin
36077,23777,11065,China,,236077,,,"Room 2105, Trend Centre",29-31 Chueng Lee Street,,Chai Wan,Hong Kong,,Latin
36079,23779,11065,China,,236079,,,"Room 601, 433, Chifeng Lu",Hongkou Qu,,Shanghai,,200083,Latin
36083,23785,11162,Panama,,236083,,,,,,Panama City,,,Latin
36084,23787,11184,Singapore,,236084,,,"17-22, UOB Plaza 2",Raffles Place,,,,048624,Latin
36049,23803,11138,Mali,,236049,,,,,,Douna,,,Latin
36050,23803,11055,Burkina Faso,,236050,,,,,,,Soum Province,,Latin
